"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"SAMMAANCAP","EQ","20-Mar-2025","112.82","114.90","115.60","110.20","110.40","110.51","112.35","81,26,669","91,30,22,996.49","40,212","43,62,884","53.69"
"SAMMAANCAP","EQ","21-Mar-2025","110.51","110.51","119.00","110.51","118.10","117.95","115.45","1,96,88,471","2,27,30,55,079.80","84,535","1,09,13,732","55.43"
"SAMMAANCAP","EQ","24-Mar-2025","117.95","119.00","120.90","118.08","118.52","119.00","119.52","1,05,11,437","1,25,63,21,027.44","42,948","62,30,021","59.27"
"SAMMAANCAP","EQ","25-Mar-2025","119.00","119.25","119.85","112.51","112.95","112.89","114.80","98,93,144","1,13,57,59,181.78","38,859","57,48,610","58.11"
"SAMMAANCAP","EQ","26-Mar-2025","112.89","112.96","113.69","110.00","110.07","110.22","111.54","97,65,855","1,08,92,94,449.38","36,760","59,63,869","61.07"
"SAMMAANCAP","EQ","27-Mar-2025","110.22","110.00","111.30","108.74","109.67","109.98","109.94","1,70,74,121","1,87,70,90,493.45","52,397","1,07,39,260","62.90"
"SAMMAANCAP","EQ","28-Mar-2025","109.98","110.60","113.13","106.26","107.00","107.10","109.11","1,34,76,376","1,47,03,45,298.63","48,643","75,66,585","56.15"
"SAMMAANCAP","EQ","01-Apr-2025","107.10","107.10","112.64","107.10","111.92","111.93","110.48","71,40,203","78,88,25,828.63","38,759","30,50,792","42.73"
"SAMMAANCAP","EQ","02-Apr-2025","111.93","111.00","112.26","108.70","112.00","111.84","110.62","48,09,290","53,20,06,159.86","26,365","17,71,558","36.84"
"SAMMAANCAP","EQ","03-Apr-2025","111.84","110.00","117.67","110.00","116.29","116.35","114.79","79,53,855","91,30,51,536.58","38,501","37,55,320","47.21"
"SAMMAANCAP","EQ","04-Apr-2025","116.35","115.00","115.96","109.10","110.40","110.59","111.55","89,72,230","1,00,08,31,150.96","39,804","45,08,073","50.24"
"SAMMAANCAP","EQ","07-Apr-2025","110.59","98.00","103.29","97.61","103.29","102.67","101.32","93,29,907","94,52,95,119.98","46,223","36,55,509","39.18"
"SAMMAANCAP","EQ","08-Apr-2025","102.67","105.90","107.23","103.79","106.70","106.29","105.76","50,91,030","53,84,34,073.36","30,515","19,43,748","38.18"
"SAMMAANCAP","EQ","09-Apr-2025","106.29","105.10","106.39","103.50","105.99","105.96","105.14","42,74,314","44,94,18,313.29","25,022","17,67,454","41.35"
"SAMMAANCAP","EQ","11-Apr-2025","105.96","108.90","108.96","105.84","108.16","107.80","107.16","46,83,792","50,19,29,289.79","24,226","17,59,169","37.56"
"SAMMAANCAP","EQ","15-Apr-2025","107.80","110.00","117.57","109.38","114.21","114.63","114.02","89,09,949","1,01,59,01,117.98","51,837","36,16,347","40.59"
"SAMMAANCAP","EQ","16-Apr-2025","114.63","115.09","119.79","114.69","115.95","115.58","116.92","98,74,822","1,15,45,93,497.84","49,982","48,12,303","48.73"
"SAMMAANCAP","EQ","17-Apr-2025","115.58","115.60","122.78","115.28","120.20","120.24","120.39","1,32,95,635","1,60,07,04,758.37","74,082","42,68,987","32.11"
"SAMMAANCAP","EQ","21-Apr-2025","120.24","120.90","125.59","119.20","125.10","124.99","123.30","1,35,07,399","1,66,54,48,407.74","49,076","59,92,693","44.37"
"SAMMAANCAP","EQ","22-Apr-2025","124.99","125.10","126.99","123.28","123.90","124.16","125.11","73,45,037","91,89,04,391.25","35,137","24,02,505","32.71"
"SAMMAANCAP","EQ","23-Apr-2025","124.16","125.00","125.87","122.20","124.95","124.97","124.24","65,77,453","81,71,57,997.50","30,367","24,84,967","37.78"
"SAMMAANCAP","EQ","24-Apr-2025","124.97","124.95","132.32","124.41","130.01","129.85","128.86","1,46,30,212","1,88,52,65,552.55","60,428","51,20,482","35.00"
"SAMMAANCAP","EQ","25-Apr-2025","129.85","129.85","131.20","122.93","123.30","123.82","125.79","92,53,075","1,16,39,80,304.26","56,195","30,92,906","33.43"
"SAMMAANCAP","EQ","28-Apr-2025","123.82","123.30","126.95","121.55","124.95","124.63","124.33","80,18,718","99,70,04,015.09","42,750","30,92,547","38.57"
"SAMMAANCAP","EQ","29-Apr-2025","124.63","125.55","128.55","123.00","123.05","123.22","125.15","61,18,058","76,56,55,013.07","30,440","30,16,884","49.31"
"SAMMAANCAP","EQ","30-Apr-2025","123.22","122.20","125.27","119.33","120.77","120.55","122.67","67,62,627","82,95,99,947.77","34,106","28,87,971","42.70"
"SAMMAANCAP","EQ","02-May-2025","120.55","121.00","122.95","118.53","119.19","119.20","120.40","46,59,629","56,10,36,506.17","29,272","17,14,358","36.79"
"SAMMAANCAP","EQ","05-May-2025","119.20","119.40","121.23","118.58","120.10","120.35","120.02","30,83,886","37,01,20,417.18","20,783","10,51,991","34.11"
"SAMMAANCAP","EQ","06-May-2025","120.35","120.45","121.74","113.46","113.89","113.86","116.32","42,43,248","49,35,83,536.94","23,758","19,79,463","46.65"
"SAMMAANCAP","EQ","07-May-2025","113.86","113.00","116.50","112.32","116.35","115.87","114.86","41,55,598","47,73,13,714.09","32,170","14,88,410","35.82"
"SAMMAANCAP","EQ","08-May-2025","115.87","116.40","119.65","112.69","112.91","113.19","116.08","66,43,081","77,11,52,630.93","37,783","31,88,810","48.00"
"SAMMAANCAP","EQ","09-May-2025","113.19","111.30","115.00","110.58","113.17","113.72","112.18","40,01,153","44,88,38,131.52","32,353","14,05,979","35.14"
"SAMMAANCAP","EQ","12-May-2025","113.72","118.00","121.32","118.00","120.15","120.01","119.99","55,36,279","66,43,05,851.16","31,391","25,28,028","45.66"
"SAMMAANCAP","EQ","13-May-2025","120.01","120.97","125.29","120.29","123.00","123.00","122.98","51,41,839","63,23,56,530.18","39,549","20,98,776","40.82"
"SAMMAANCAP","EQ","14-May-2025","123.00","123.50","124.99","122.31","124.50","124.52","123.91","37,23,766","46,14,19,779.21","31,048","14,04,251","37.71"
"SAMMAANCAP","EQ","15-May-2025","124.52","125.29","127.20","124.73","125.50","125.82","125.87","41,21,200","51,87,48,687.23","26,509","15,18,098","36.84"
"SAMMAANCAP","EQ","16-May-2025","125.82","127.09","127.60","123.95","124.87","125.20","126.12","53,44,856","67,41,06,182.63","38,074","25,02,920","46.83"
"SAMMAANCAP","EQ","19-May-2025","125.20","124.51","131.33","124.05","126.33","126.30","126.87","1,76,22,938","2,23,58,73,568.58","51,092","87,56,266","49.69"
"SAMMAANCAP","EQ","20-May-2025","126.30","127.99","128.28","121.76","121.96","122.18","124.49","1,02,64,557","1,27,78,31,278.87","31,119","60,93,731","59.37"
"SAMMAANCAP","EQ","21-May-2025","122.18","122.50","123.20","119.50","120.82","120.99","121.37","41,90,235","50,85,71,250.50","21,509","15,38,379","36.71"
"SAMMAANCAP","EQ","22-May-2025","120.99","120.99","126.59","120.82","126.02","126.07","124.35","92,48,754","1,15,00,96,307.90","40,546","39,91,594","43.16"
"SAMMAANCAP","EQ","23-May-2025","126.07","126.50","129.70","124.66","127.12","126.99","128.05","1,25,42,275","1,60,60,72,732.92","41,636","71,10,831","56.69"
"SAMMAANCAP","EQ","26-May-2025","126.99","127.20","128.68","121.97","122.70","123.22","124.85","60,54,145","75,58,67,989.14","21,101","36,09,402","59.62"
"SAMMAANCAP","EQ","27-May-2025","123.22","122.70","123.65","120.50","121.11","121.01","121.58","57,18,385","69,52,41,384.28","24,058","26,90,232","47.05"
"SAMMAANCAP","EQ","28-May-2025","121.01","121.20","123.55","121.20","122.11","122.38","122.32","29,90,255","36,57,79,350.80","15,696","10,96,059","36.65"
"SAMMAANCAP","EQ","29-May-2025","122.38","122.94","123.29","121.11","122.55","122.22","122.05","31,69,563","38,68,34,565.05","14,556","15,37,747","48.52"
"SAMMAANCAP","EQ","30-May-2025","122.22","122.05","125.25","120.85","123.83","124.12","123.62","75,14,951","92,89,80,751.41","32,163","38,65,760","51.44"
"SAMMAANCAP","EQ","02-Jun-2025","124.12","124.10","125.73","122.51","123.91","123.84","124.03","59,27,728","73,51,99,583.33","22,875","26,35,775","44.47"
"SAMMAANCAP","EQ","03-Jun-2025","123.84","124.26","127.09","123.00","123.40","123.70","125.32","65,39,860","81,95,72,037.28","25,911","23,20,426","35.48"
"SAMMAANCAP","EQ","04-Jun-2025","123.70","123.80","124.59","121.40","123.48","123.50","123.00","37,49,195","46,11,39,070.76","15,750","13,43,632","35.84"
"SAMMAANCAP","EQ","05-Jun-2025","123.50","124.00","125.40","121.84","122.75","122.50","123.57","29,00,293","35,83,76,199.55","14,794","10,80,435","37.25"
"SAMMAANCAP","EQ","06-Jun-2025","122.50","123.40","128.40","122.50","126.42","126.54","126.11","88,40,235","1,11,48,41,568.76","38,624","41,59,977","47.06"
"SAMMAANCAP","EQ","09-Jun-2025","126.54","127.15","129.99","126.59","127.11","126.98","128.25","85,36,835","1,09,48,90,817.34","33,319","38,27,613","44.84"
"SAMMAANCAP","EQ","10-Jun-2025","126.98","127.70","129.99","125.65","125.96","126.00","127.78","79,61,192","1,01,73,03,814.35","29,406","33,85,027","42.52"
"SAMMAANCAP","EQ","11-Jun-2025","126.00","126.70","135.39","125.65","129.95","130.14","131.79","2,43,65,569","3,21,11,34,058.38","93,921","88,68,108","36.40"
"SAMMAANCAP","EQ","12-Jun-2025","130.14","130.50","132.00","127.03","129.23","129.55","129.60","1,24,97,540","1,61,96,27,253.60","46,436","52,95,044","42.37"
"SAMMAANCAP","EQ","13-Jun-2025","129.55","125.10","128.90","124.65","127.60","127.91","127.02","77,64,924","98,62,74,474.83","36,274","26,64,371","34.31"
"SAMMAANCAP","EQ","16-Jun-2025","127.91","128.45","130.25","125.37","127.90","127.73","127.56","61,86,076","78,91,03,970.23","38,298","25,92,853","41.91"
"SAMMAANCAP","EQ","17-Jun-2025","127.73","128.23","130.96","125.00","125.20","125.77","128.05","48,81,905","62,51,33,651.90","25,763","15,24,169","31.22"
"SAMMAANCAP","EQ","18-Jun-2025","125.77","125.74","126.39","122.90","123.14","123.45","124.46","39,81,948","49,55,88,530.87","18,373","17,04,439","42.80"
"SAMMAANCAP","EQ","19-Jun-2025","123.45","123.49","124.10","118.30","118.74","119.51","121.11","55,07,924","66,70,53,011.95","26,444","25,41,130","46.14"
"SAMMAANCAP","EQ","20-Jun-2025","119.51","119.20","121.28","118.41","118.99","118.88","119.57","54,52,822","65,20,19,897.23","27,803","24,22,894","44.43"
"SAMMAANCAP","EQ","23-Jun-2025","118.88","118.01","123.95","118.01","123.54","123.41","121.82","69,46,752","84,62,76,705.22","35,122","24,15,260","34.77"
