"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TRENT","EQ","09-Apr-2025","4,767.20","4,767.00","4,767.20","4,605.00","4,625.70","4,620.20","4,645.72","15,98,513","7,42,62,35,972.10","1,56,575","7,23,861","45.28"
"TRENT","EQ","11-Apr-2025","4,620.20","4,782.50","4,830.00","4,660.75","4,785.00","4,780.55","4,773.45","18,94,062","9,04,12,04,228.75","1,50,658","9,81,054","51.80"
"TRENT","EQ","15-Apr-2025","4,780.55","4,879.00","4,985.00","4,830.50","4,887.00","4,877.00","4,895.31","15,87,931","7,77,34,12,088.50","1,59,023","7,65,469","48.21"
"TRENT","EQ","16-Apr-2025","4,877.00","4,922.00","5,049.50","4,852.00","5,042.00","5,035.50","4,985.45","15,89,998","7,92,68,57,218.00","1,42,580","4,95,858","31.19"
"TRENT","EQ","17-Apr-2025","5,035.50","5,052.00","5,144.00","4,954.00","5,117.50","5,130.50","5,078.03","14,64,066","7,43,45,77,880.00","1,48,117","5,15,095","35.18"
"TRENT","EQ","21-Apr-2025","5,130.50","5,180.00","5,374.50","5,126.00","5,352.00","5,360.00","5,287.71","13,09,441","6,92,39,49,345.50","1,14,453","5,44,051","41.55"
"TRENT","EQ","22-Apr-2025","5,360.00","5,379.00","5,418.50","5,300.00","5,309.00","5,323.00","5,348.25","11,66,872","6,24,07,20,549.00","1,00,057","5,12,932","43.96"
"TRENT","EQ","23-Apr-2025","5,323.00","5,350.50","5,382.00","5,210.50","5,334.00","5,329.00","5,292.75","9,70,478","5,13,65,00,853.00","98,611","3,51,637","36.23"
"TRENT","EQ","24-Apr-2025","5,329.00","5,311.00","5,399.00","5,256.00","5,320.00","5,323.50","5,327.72","10,39,905","5,54,03,26,729.50","1,03,136","4,35,738","41.90"
"TRENT","EQ","25-Apr-2025","5,323.50","5,334.00","5,356.00","5,105.00","5,124.00","5,145.00","5,177.72","10,30,377","5,33,50,04,613.00","1,21,287","3,84,118","37.28"
"TRENT","EQ","28-Apr-2025","5,145.00","5,124.50","5,252.00","5,115.00","5,209.00","5,209.50","5,204.36","9,82,085","5,11,11,20,632.50","79,776","4,44,558","45.27"
"TRENT","EQ","29-Apr-2025","5,209.50","5,221.00","5,510.00","5,175.00","5,510.00","5,391.50","5,325.53","14,20,743","7,56,62,04,020.00","1,20,293","4,70,730","33.13"
"TRENT","EQ","30-Apr-2025","5,391.50","5,435.00","5,435.00","5,120.00","5,135.00","5,172.50","5,197.34","27,09,549","14,08,24,52,023.50","1,87,605","11,55,473","42.64"
"TRENT","EQ","02-May-2025","5,172.50","5,172.50","5,268.50","5,129.50","5,133.00","5,148.00","5,190.78","9,20,201","4,77,65,65,511.50","1,00,813","3,52,362","38.29"
"TRENT","EQ","05-May-2025","5,148.00","5,175.00","5,382.00","5,155.00","5,380.00","5,370.50","5,329.51","13,10,015","6,98,17,44,441.00","1,02,701","5,74,425","43.85"
"TRENT","EQ","06-May-2025","5,370.50","5,381.00","5,423.50","5,210.00","5,220.00","5,224.00","5,299.98","7,09,414","3,75,98,78,412.00","79,574","2,55,414","36.00"
"TRENT","EQ","07-May-2025","5,224.00","5,145.00","5,271.00","5,142.50","5,229.00","5,233.00","5,220.72","7,11,009","3,71,19,80,967.50","84,497","2,70,061","37.98"
"TRENT","EQ","08-May-2025","5,233.00","5,233.00","5,319.00","5,179.50","5,183.00","5,226.50","5,254.25","9,26,044","4,86,56,65,615.50","93,452","3,82,247","41.28"
"TRENT","EQ","09-May-2025","5,226.50","5,063.50","5,207.50","5,063.50","5,121.50","5,113.00","5,129.59","7,78,167","3,99,16,73,914.50","93,180","2,99,498","38.49"
"TRENT","EQ","12-May-2025","5,113.00","5,330.00","5,478.00","5,225.00","5,460.00","5,441.00","5,376.59","12,03,631","6,47,14,29,932.00","99,818","5,61,836","46.68"
"TRENT","EQ","13-May-2025","5,441.00","5,444.00","5,456.50","5,320.00","5,338.00","5,326.50","5,359.75","7,28,870","3,90,65,58,251.50","78,752","3,21,959","44.17"
"TRENT","EQ","14-May-2025","5,326.50","5,340.00","5,412.00","5,291.50","5,360.00","5,362.00","5,365.09","5,57,468","2,99,08,64,387.00","65,260","2,24,015","40.18"
"TRENT","EQ","15-May-2025","5,362.00","5,362.00","5,630.00","5,311.50","5,565.50","5,577.50","5,495.20","15,21,892","8,36,30,98,161.50","1,44,602","5,54,920","36.46"
"TRENT","EQ","16-May-2025","5,577.50","5,594.00","5,610.50","5,545.00","5,589.50","5,583.00","5,580.79","8,08,195","4,51,03,69,950.50","73,942","3,77,369","46.69"
"TRENT","EQ","19-May-2025","5,583.00","5,610.00","5,639.00","5,530.00","5,545.00","5,551.00","5,585.00","6,04,580","3,37,65,80,507.50","63,708","2,91,818","48.27"
"TRENT","EQ","20-May-2025","5,551.00","5,604.00","5,604.00","5,433.00","5,441.50","5,449.50","5,484.09","7,48,551","4,10,51,22,483.50","74,418","3,91,142","52.25"
"TRENT","EQ","21-May-2025","5,449.50","5,450.50","5,537.50","5,370.00","5,449.00","5,443.50","5,446.03","6,07,763","3,30,98,97,619.00","65,622","2,17,041","35.71"
"TRENT","EQ","22-May-2025","5,443.50","5,441.00","5,449.00","5,285.00","5,346.00","5,342.00","5,346.34","9,62,354","5,14,50,70,465.00","94,016","4,61,373","47.94"
"TRENT","EQ","23-May-2025","5,342.00","5,405.00","5,499.50","5,403.50","5,428.00","5,435.50","5,442.67","11,27,412","6,13,61,28,261.00","97,580","4,07,841","36.17"
"TRENT","EQ","26-May-2025","5,435.50","5,455.00","5,536.50","5,416.50","5,529.00","5,526.00","5,492.34","6,40,440","3,51,75,14,190.50","64,238","2,64,979","41.37"
"TRENT","EQ","27-May-2025","5,526.00","5,525.00","5,633.00","5,485.00","5,570.00","5,573.00","5,568.05","10,19,222","5,67,50,74,777.50","1,05,910","4,19,312","41.14"
"TRENT","EQ","28-May-2025","5,573.00","5,587.00","5,600.50","5,535.00","5,550.00","5,559.00","5,568.08","4,52,258","2,51,82,09,226.50","57,936","1,77,555","39.26"
"TRENT","EQ","29-May-2025","5,559.00","5,570.00","5,689.50","5,568.00","5,651.00","5,657.00","5,646.16","11,92,069","6,73,06,10,470.00","96,101","4,08,217","34.24"
"TRENT","EQ","30-May-2025","5,657.00","5,656.00","5,728.00","5,625.00","5,625.00","5,643.50","5,652.08","14,40,608","8,14,24,27,969.00","95,417","9,08,490","63.06"
"TRENT","EQ","02-Jun-2025","5,643.50","5,681.00","5,681.00","5,570.00","5,625.00","5,621.50","5,612.31","5,04,095","2,82,91,39,400.50","56,669","2,34,632","46.55"
"TRENT","EQ","03-Jun-2025","5,621.50","5,646.50","5,660.00","5,568.00","5,575.50","5,590.00","5,605.39","5,10,323","2,86,05,58,244.00","52,060","2,86,117","56.07"
"TRENT","EQ","04-Jun-2025","5,590.00","5,590.00","5,607.00","5,481.50","5,510.00","5,506.50","5,520.72","7,48,937","4,13,46,68,958.50","80,681","4,32,401","57.74"
"TRENT","EQ","05-Jun-2025","5,506.50","5,539.00","5,709.00","5,516.00","5,680.00","5,673.00","5,654.20","12,12,876","6,85,78,38,763.00","1,02,851","4,50,587","37.15"
"TRENT","EQ","06-Jun-2025","5,673.00","5,700.00","5,806.50","5,614.50","5,774.00","5,777.00","5,748.75","10,34,577","5,94,75,20,612.50","97,320","4,36,514","42.19"
"TRENT","EQ","09-Jun-2025","5,777.00","5,818.00","5,924.50","5,764.50","5,922.00","5,913.50","5,880.47","13,77,600","8,10,09,33,593.50","1,14,410","7,27,692","52.82"
"TRENT","EQ","10-Jun-2025","5,913.50","5,929.00","5,955.00","5,805.00","5,816.00","5,814.00","5,855.59","6,83,305","4,00,11,51,263.50","75,615","3,44,378","50.40"
"TRENT","EQ","11-Jun-2025","5,814.00","5,817.00","5,838.00","5,759.50","5,782.50","5,776.50","5,792.75","5,45,428","3,15,95,29,426.00","69,941","2,95,628","54.20"
"TRENT","EQ","12-Jun-2025","5,776.50","5,776.50","5,838.00","5,611.00","5,620.00","5,627.50","5,708.30","9,74,013","5,55,99,58,864.50","92,675","4,50,878","46.29"
"TRENT","EQ","13-Jun-2025","5,627.50","5,505.50","5,617.50","5,481.00","5,617.50","5,590.00","5,555.27","7,11,911","3,95,48,54,338.50","79,588","3,33,264","46.81"
"TRENT","EQ","16-Jun-2025","5,590.00","5,589.00","5,695.00","5,561.50","5,671.50","5,679.50","5,655.98","6,05,268","3,42,33,86,269.50","57,120","2,58,968","42.79"
"TRENT","EQ","17-Jun-2025","5,679.50","5,687.00","5,702.00","5,602.00","5,624.50","5,626.50","5,644.16","5,29,572","2,98,89,91,626.50","51,481","2,47,535","46.74"
"TRENT","EQ","18-Jun-2025","5,626.50","5,654.00","5,759.00","5,627.00","5,728.00","5,735.00","5,715.10","8,64,129","4,93,85,81,898.00","78,565","3,46,125","40.05"
"TRENT","EQ","19-Jun-2025","5,735.00","5,800.00","5,800.00","5,665.00","5,700.00","5,723.50","5,718.78","8,86,990","5,07,24,97,619.50","81,755","2,81,318","31.72"
"TRENT","EQ","20-Jun-2025","5,723.50","5,756.00","6,030.00","5,720.00","5,950.00","5,897.50","5,889.65","1,04,24,185","61,39,48,05,886.50","1,99,918","75,24,664","72.18"
"TRENT","EQ","23-Jun-2025","5,897.50","5,850.00","6,210.00","5,830.00","6,108.00","6,120.00","6,063.01","22,71,641","13,77,29,86,931.00","1,51,110","6,82,264","30.03"
