Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,0.5068631880068121,0.5079841613769531,0.5043726470365218,0.5079841613769531,204800,0.0,0.0
1996-01-02 00:00:00+05:30,0.506863260265258,0.5093544856903978,0.5059297680854797,0.5059297680854797,204800,0.0,0.0
1996-01-03 00:00:00+05:30,0.5093547105789185,0.5093547105789185,0.5093547105789185,0.5093547105789185,102400,0.0,0.0
1996-01-04 00:00:00+05:30,0.5043725967180424,0.506863137439865,0.5043725967180424,0.505991518497467,307200,0.0,0.0
1996-01-05 00:00:00+05:30,0.5000139474868774,0.5000139474868774,0.5000139474868774,0.5000139474868774,51200,0.0,0.0
1996-01-08 00:00:00+05:30,0.5000139485700413,0.5043728051944139,0.5006369355592009,0.5031275153160095,358400,0.0,0.0
1996-01-09 00:00:00+05:30,0.5031273247681257,0.4981461671410071,0.49191911201852595,0.4975232183933258,870400,0.0,0.0
1996-01-10 00:00:00+05:30,0.49752344772129536,0.49440991872490775,0.491919338763343,0.49316462874412537,358400,0.0,0.0
1996-01-11 00:00:00+05:30,0.496900390628986,0.504372775554657,0.49316455921886215,0.504372775554657,819200,0.0,0.0
1996-01-12 00:00:00+05:30,0.501882129408331,0.501882129408331,0.4981462604879328,0.5015709400177002,358400,0.0,0.0
1996-01-15 00:00:00+05:30,0.49503254320241313,0.5006366484861559,0.49503254320241313,0.4959666430950165,307200,0.0,0.0
1996-01-16 00:00:00+05:30,0.4959669565147237,0.4981463849544525,0.45455819621540744,0.4981463849544525,358400,0.0,0.0
1996-01-17 00:00:00+05:30,0.4981462261162565,0.49939151567046525,0.4919191702565576,0.4934137761592865,768000,0.0,0.0
1996-01-18 00:00:00+05:30,0.4934139541189477,0.4950328767299652,0.49067405767381134,0.4950328767299652,204800,0.0,0.0
1996-01-19 00:00:00+05:30,0.49191909860546973,0.49191909860546973,0.48973967117811734,0.4900508224964142,512000,0.0,0.0
1996-01-22 00:00:00+05:30,0.49191934767715895,0.4950328767299652,0.49191934767715895,0.4950328767299652,204800,0.0,0.0
1996-01-23 00:00:00+05:30,0.48942883237589546,0.4981464716407275,0.48942883237589546,0.49347585439682007,665600,0.0,0.0
1996-01-24 00:00:00+05:30,0.4934756297712837,0.4912962019443512,0.4800879874454296,0.4912962019443512,409600,0.0,0.0
1996-01-25 00:00:00+05:30,0.4916078796909502,0.4916078796909502,0.4894284904003143,0.48942849040031433,102400,0.0,0.0
1996-01-26 00:00:00+05:30,0.4894284904003143,0.4894284904003143,0.4894284904003143,0.48942849040031433,0,0.0,0.0
1996-01-29 00:00:00+05:30,0.4881833247166178,0.4881833247166178,0.4866262376308441,0.4866262376308441,102400,0.0,0.0
1996-01-30 00:00:00+05:30,0.4866263216884535,0.49440985818467786,0.49191927852808326,0.4925415813922882,1433600,0.0,0.0
1996-01-31 00:00:00+05:30,0.4925416300348661,0.4981463849544525,0.4894287472066435,0.4981463849544525,460800,0.0,0.0
1996-02-01 00:00:00+05:30,0.49814646872625,0.5168263912200928,0.49814646872625,0.5168263912200928,819200,0.0,0.0
1996-02-02 00:00:00+05:30,0.5168260739711493,0.535506631092614,0.5168260739711493,0.5354447960853577,2355200,0.0,0.0
1996-02-05 00:00:00+05:30,0.5354447710976191,0.5367518954401628,0.5231156237356986,0.5355066061019897,819200,0.0,0.0
1996-02-06 00:00:00+05:30,0.5355065522916738,0.5635277259003199,0.5355065522916738,0.5479606986045837,1382400,0.0,0.0
1996-02-07 00:00:00+05:30,0.5479609267825699,0.5379980008410686,0.5317709440943522,0.5333898663520813,972800,0.0,0.0
1996-02-08 00:00:00+05:30,0.5417338236079432,0.5666407942771912,0.5417338236079432,0.5666407942771912,768000,0.0,0.0
1996-02-09 00:00:00+05:30,0.5666409553152343,0.5915486171629574,0.5292804696908276,0.5882482528686523,1382400,0.0,0.0
1996-02-12 00:00:00+05:30,0.5882482690888053,0.5965297555210238,0.5790951252540713,0.581585705280304,819200,0.0,0.0
1996-02-13 00:00:00+05:30,0.5977754525072875,0.610228955745697,0.5977754525072875,0.610228955745697,2048000,0.0,0.0
1996-02-14 00:00:00+05:30,0.6102290940616989,0.6382495967159344,0.6064925785756636,0.6332684755325317,972800,0.0,0.0
1996-02-15 00:00:00+05:30,0.6332683288490598,0.641363014700526,0.6102289527148205,0.6392461061477661,2201600,0.0,0.0
1996-02-16 00:00:00+05:30,0.6392463474033754,0.6475903147377954,0.6155221024928219,0.6410520672798157,2764800,0.0,0.0
1996-02-19 00:00:00+05:30,0.6410519748096926,0.6289096581598573,0.6264184324672489,0.6277887225151062,1024000,0.0,0.0
1996-02-20 00:00:00+05:30,0.627788551088361,0.6257959587349742,0.6177012732065305,0.6178256273269653,614400,0.0,0.0
1996-02-21 00:00:00+05:30,0.6178256273269653,0.6178256273269653,0.6178256273269653,0.6178256273269653,0,0.0,0.0
1996-02-22 00:00:00+05:30,0.6178257610258798,0.6201919863356983,0.6129064371353085,0.6130307912826538,307200,0.0,0.0
1996-02-23 00:00:00+05:30,0.6130307664015475,0.6189466714859009,0.6127196150069889,0.6189466714859009,153600,0.0,0.0
1996-02-26 00:00:00+05:30,0.6189467021916794,0.6226825714111328,0.6161443252077567,0.6226825714111328,204800,0.0,0.0
1996-02-27 00:00:00+05:30,0.622682381918348,0.6071153527748173,0.5915483236312866,0.5915483236312866,153600,0.0,0.0
1996-02-28 00:00:00+05:30,0.5915484135291214,0.5927937030792236,0.5927937030792236,0.5927937030792236,51200,0.0,0.0
1996-02-29 00:00:00+05:30,0.5927936815666697,0.5853212984430357,0.582830757438754,0.5840760469436646,460800,0.0,0.0
1996-03-01 00:00:00+05:30,0.5840760576202646,0.5915484028749496,0.5728678437825581,0.5884348750114441,512000,0.0,0.0
1996-03-04 00:00:00+05:30,0.5915484625391173,0.5977755188941956,0.5915484625391173,0.5977755188941956,153600,0.0,0.0
1996-03-05 00:00:00+05:30,0.5977755188941956,0.5977755188941956,0.5977755188941956,0.5977755188941956,0,0.0,0.0
1996-03-06 00:00:00+05:30,0.6076133451407566,0.6076133451407566,0.5809624195098877,0.5809624195098877,204800,0.0,0.0
1996-03-07 00:00:00+05:30,0.5809625503476809,0.5977755188941956,0.585259533158478,0.5977755188941956,307200,0.0,0.0
1996-03-08 00:00:00+05:30,0.5977755734481756,0.6026942133903503,0.592793806291728,0.6026942133903503,256000,0.0,0.0
1996-03-11 00:00:00+05:30,0.6026942386710841,0.597775598522591,0.5941016020989218,0.5965296626091003,153600,0.0,0.0
1996-03-12 00:00:00+05:30,0.5965295831466733,0.5977755188941956,0.585321368178495,0.5977755188941956,409600,0.0,0.0
1996-03-13 00:00:00+05:30,0.5977755786338377,0.5917978380497184,0.5834538340568542,0.5834538340568542,870400,0.0,0.0
1996-03-14 00:00:00+05:30,0.5834537757484781,0.5977755188941956,0.5974637214115773,0.5977755188941956,307200,0.0,0.0
1996-03-15 00:00:00+05:30,0.5977755085187209,0.5953468022798865,0.5952842831611633,0.5952842831611633,153600,0.0,0.0
1996-03-18 00:00:00+05:30,0.5952844629015939,0.5977756890113531,0.5952844629015939,0.596156120300293,1228800,0.0,0.0
1996-03-19 00:00:00+05:30,0.596155950644038,0.5977755188941956,0.5915484625391173,0.5977755188941956,256000,0.0,0.0
1996-03-20 00:00:00+05:30,0.5977755188941956,0.5977755188941956,0.5977755188941956,0.5977755188941956,0,0.0,0.0
1996-03-21 00:00:00+05:30,0.5977756887774934,0.6023831781918276,0.59590744972229,0.59590744972229,256000,0.0,0.0
1996-03-22 00:00:00+05:30,0.5959073794220624,0.6064926092731916,0.6003280330076975,0.603628396987915,768000,0.0,0.0
1996-03-25 00:00:00+05:30,0.6036283770604227,0.5976506362774164,0.587189722926577,0.5965296626091003,409600,0.0,0.0
1996-03-26 00:00:00+05:30,0.5965296632305633,0.5952843734101085,0.5885593295097351,0.5885593295097351,204800,0.0,0.0
1996-03-27 00:00:00+05:30,0.5885592017335208,0.5977754693682859,0.5927937030792236,0.5927937030792236,716800,0.0,0.0
1996-03-28 00:00:00+05:30,0.5927937977155114,0.605309784412384,0.6040020135444155,0.605309784412384,307200,0.0,0.0
1996-03-29 00:00:00+05:30,0.6053099281664808,0.6276020109690255,0.610229215300066,0.6263567209243774,716800,0.0,0.0
1996-04-01 00:00:00+05:30,0.6263567209243774,0.6263567209243774,0.6263567209243774,0.6263567209243774,0,0.0,0.0
1996-04-02 00:00:00+05:30,0.6263567055136596,0.6289097666740417,0.6214374185011072,0.6289097666740417,614400,0.0,0.0
1996-04-03 00:00:00+05:30,0.6289095383816847,0.6314001175056301,0.6239277720451355,0.6239277720451355,512000,0.0,0.0
1996-04-04 00:00:00+05:30,0.6239278611509506,0.6226825714111328,0.6226825714111328,0.6226825714111328,51200,0.0,0.0
1996-04-05 00:00:00+05:30,0.6226825714111328,0.6226825714111328,0.6226825714111328,0.6226825714111328,0,0.0,0.0
1996-04-08 00:00:00+05:30,0.622682739212431,0.6262942552566528,0.622682739212431,0.6262942552566528,256000,0.0,0.0
1996-04-09 00:00:00+05:30,0.6262940198105484,0.660043625696295,0.6301548508562136,0.6581753492355347,2099200,0.0,0.0
1996-04-10 00:00:00+05:30,0.6581755132602173,0.7248025144343393,0.6912403435203905,0.694291353225708,4505600,0.0,0.0
1996-04-11 00:00:00+05:30,0.6942914679296446,0.692423266705747,0.6787244672602257,0.6861962080001831,1536000,0.0,0.0
1996-04-12 00:00:00+05:30,0.686195979891223,0.6974048034529272,0.6825225918802204,0.6966575384140015,1587200,0.0,0.0
1996-04-15 00:00:00+05:30,0.6966575582876406,0.7472194535870184,0.6974048233478838,0.7397471070289612,3174400,0.0,0.0
1996-04-16 00:00:00+05:30,0.7397472415882445,0.7783536630571366,0.7347654736137783,0.7693867087364197,2918400,0.0,0.0
1996-04-17 00:00:00+05:30,0.7693865425115339,0.815714010231898,0.7721264382944323,0.8071213364601135,4249600,0.0,0.0
1996-04-18 00:00:00+05:30,0.8071213664163307,0.8404973055954896,0.78520288343946,0.7981544137001038,3532800,0.0,0.0
1996-04-19 00:00:00+05:30,0.7981544833170078,0.8107329522267487,0.7876935316410903,0.7920523881912231,1587200,0.0,0.0
1996-04-22 00:00:00+05:30,0.792052135334782,0.7908068458751363,0.7721262878032327,0.7733715772628784,1689600,0.0,0.0
1996-04-23 00:00:00+05:30,0.7733717550376488,0.7783535221099981,0.7658994084734991,0.7766095995903015,3276800,0.0,0.0
1996-04-24 00:00:00+05:30,0.7766094785297578,0.8094874638380715,0.7858251380882868,0.7921146750450134,1280000,0.0,0.0
1996-04-25 00:00:00+05:30,0.7921146413038509,0.801392097476631,0.7908693518051154,0.790931224822998,1484800,0.0,0.0
1996-04-26 00:00:00+05:30,0.7909314358606604,0.8020152982709291,0.7799725356967553,0.7890012860298157,1382400,0.0,0.0
1996-04-29 00:00:00+05:30,0.7890012234027898,0.7870711497362435,0.7807197388389948,0.7833346724510193,460800,0.0,0.0
1996-04-30 00:00:00+05:30,0.7877178438058783,0.7949190713312372,0.7845868553766574,0.7895964980125427,1075200,0.006836,0.0
1996-05-01 00:00:00+05:30,0.7895964980125427,0.7927274864417635,0.7877178438058783,0.7895964980125427,358400,0.0,0.0
1996-05-02 00:00:00+05:30,0.7895964322998663,0.8265402123542877,0.7939796781504412,0.8039983510971069,1280000,0.0,0.0
1996-05-03 00:00:00+05:30,0.8039986427351247,0.8115128030435861,0.7952322242905014,0.8043115735054016,1638400,0.0,0.0
1996-05-06 00:00:00+05:30,0.8043115145098032,0.8124514593253237,0.7983630785991477,0.8095090389251709,2150400,0.0,0.0
1996-05-07 00:00:00+05:30,0.8095087785808252,0.8140169978141785,0.8018067405538736,0.8140169978141785,1536000,0.0,0.0
1996-05-08 00:00:00+05:30,0.8140173153180318,0.8315501521211693,0.8077554131764862,0.8249124884605408,1638400,0.0,0.0
1996-05-09 00:00:00+05:30,0.8249121985075197,0.8822690097664265,0.8103224753620553,0.8470161557197571,4864000,0.0,0.0
1996-05-10 00:00:00+05:30,0.8470163566450923,0.8684937697069289,0.8202785122265641,0.8612925410270691,3328000,0.0,0.0
1996-05-13 00:00:00+05:30,0.8612923753624525,0.8749427720893249,0.8529645517838235,0.8607915639877319,1587200,0.0,0.0
1996-05-14 00:00:00+05:30,0.8607915875539235,0.8639847952100761,0.8440731092078801,0.8565334677696228,1536000,0.0,0.0
1996-05-15 00:00:00+05:30,0.8565332695355214,0.8624822378702794,0.8365587574233833,0.8452001214027405,1894400,0.0,0.0
1996-05-16 00:00:00+05:30,0.8452006069317961,0.8678675277096418,0.8528398176997021,0.8538413643836975,972800,0.0,0.0
1996-05-17 00:00:00+05:30,0.8538409208463243,0.8646110390717823,0.8302969041403367,0.8407540917396545,1177600,0.0,0.0
1996-05-20 00:00:00+05:30,0.840754259502259,0.8390634859723545,0.8284189506299271,0.8292326927185059,870400,0.0,0.0
1996-05-21 00:00:00+05:30,0.829232701686333,0.8415686221834039,0.8246615746292635,0.8343673944473267,2355200,0.0,0.0
1996-05-22 00:00:00+05:30,0.8343674528068953,0.8390635537345338,0.8321757912635803,0.8321757912635803,1024000,0.0,0.0
1996-05-23 00:00:00+05:30,0.8321756658374326,0.8293582961638912,0.8209675655813108,0.8263523578643799,460800,0.0,0.0
1996-05-24 00:00:00+05:30,0.8263526248248697,0.8290450218362069,0.8152695709566876,0.827792763710022,819200,0.0,0.0
1996-05-27 00:00:00+05:30,0.8277925460045745,0.820278387732167,0.8118255138397217,0.8118255138397217,614400,0.0,0.0
1996-05-28 00:00:00+05:30,0.8118254966136488,0.820278370326733,0.8014938922812882,0.8190261125564575,921600,0.0,0.0
1996-05-29 00:00:00+05:30,0.8190263628007265,0.8299843668937683,0.8218444213724598,0.8299843668937683,512000,0.0,0.0
1996-05-30 00:00:00+05:30,0.8299839248367705,0.8202781840659835,0.8080678518869496,0.8142669200897217,563200,0.0,0.0
1996-05-31 00:00:00+05:30,0.8142671680487575,0.814017144519257,0.8090075015588567,0.8102597594261169,409600,0.0,0.0
1996-06-03 00:00:00+05:30,0.8102599645545834,0.8353069627148585,0.8246618126929313,0.8346182703971863,819200,0.0,0.0
1996-06-04 00:00:00+05:30,0.8346183455260257,0.839940309524536,0.8328025213116717,0.8399403095245361,460800,0.0,0.0
1996-06-05 00:00:00+05:30,0.8409420365985691,0.844073024699768,0.8365588672788302,0.837185263633728,460800,0.0,0.0
1996-06-06 00:00:00+05:30,0.8453253477424133,0.8540917634963989,0.8453253477424133,0.8540917634963989,512000,0.0,0.0
1996-06-07 00:00:00+05:30,0.853778338389241,0.866615071324192,0.8517124147393312,0.8663643598556519,1331200,0.0,0.0
1996-06-10 00:00:00+05:30,0.8928512835469141,0.8928512835469141,0.8791380573387716,0.8817054033279419,819200,0.0,0.0
1996-06-11 00:00:00+05:30,0.8766335013717534,0.8853999158793291,0.8717495210303428,0.8838969469070435,1382400,0.0,0.0
1996-06-12 00:00:00+05:30,0.8891566843275255,0.9004276139284667,0.8866521691920304,0.8892823457717896,1638400,0.0,0.0
1996-06-13 00:00:00+05:30,0.882895489268801,0.889031727799321,0.8766335892808117,0.8853371739387512,460800,0.0,0.0
1996-06-14 00:00:00+05:30,0.8878417894182188,0.8904091358350389,0.8841478466325313,0.8891568779945374,819200,0.0,0.0
1996-06-17 00:00:00+05:30,0.9016806793822448,0.9029329372227464,0.8891568779945375,0.8891568779945374,1126400,0.0,0.0
1996-06-18 00:00:00+05:30,0.8797647267199327,0.9016808090263897,0.8766338141410507,0.8859637975692749,1331200,0.0,0.0
1996-06-19 00:00:00+05:30,0.8891568779945375,0.8891568779945375,0.8891568779945375,0.8891568779945374,102400,0.0,0.0
1996-06-20 00:00:00+05:30,0.876633688180376,0.8891568780779115,0.876633688180376,0.8828955888748169,307200,0.0,0.0
1996-06-21 00:00:00+05:30,0.8841478467154358,0.8891568780779115,0.8828955888748169,0.8828955888748169,1177600,0.0,0.0
1996-06-24 00:00:00+05:30,0.8766334801329131,0.8766334801329131,0.8703715809245804,0.8733774423599243,768000,0.0,0.0
1996-06-25 00:00:00+05:30,0.8692450682944919,0.8728767913228941,0.8679921991395545,0.8722503185272217,716800,0.0,0.0
1996-06-26 00:00:00+05:30,0.876570987419757,0.8904092679456315,0.8703719165419603,0.8885311484336853,14745600,0.0,0.0
1996-06-27 00:00:00+05:30,0.8753813809154684,0.8891568278758571,0.8747549080666475,0.8881552815437317,819200,0.0,0.0
1996-06-28 00:00:00+05:30,0.8879045723852507,0.8879045723852507,0.8810796414016049,0.8854000568389893,460800,0.0,0.0
1996-07-01 00:00:00+05:30,0.8891570453921717,0.8916621730361501,0.8838344708403687,0.8866525292396545,563200,0.0,0.0
1996-07-02 00:00:00+05:30,0.8828958522974173,0.8891571433686435,0.8828958522974173,0.8850246071815491,972800,0.0,0.0
1996-07-03 00:00:00+05:30,0.877886245703075,0.8890321315845382,0.8735029978007269,0.8801406621932983,1689600,0.0,0.0
1996-07-04 00:00:00+05:30,0.8753817434433501,0.8828959046660497,0.8650501348352546,0.8766340017318726,768000,0.0,0.0
1996-07-05 00:00:00+05:30,0.8766336918315005,0.8766336918315005,0.8741291761398315,0.8741291761398315,256000,0.0,0.0
1996-07-08 00:00:00+05:30,0.8741289942214561,0.8766335093919007,0.8688064217567444,0.8688064217567444,307200,0.0,0.0
1996-07-09 00:00:00+05:30,0.8753817613136273,0.8753817613136273,0.8641108249952724,0.8703721165657043,512000,0.0,0.0
1996-07-10 00:00:00+05:30,0.874129172417173,0.8891568779945375,0.874129172417173,0.8891568779945374,409600,0.0,0.0
1996-07-11 00:00:00+05:30,0.8891569320736749,0.8957316874273848,0.8841479004070161,0.8843979239463806,614400,0.0,0.0
1996-07-12 00:00:00+05:30,0.8890314335200303,0.8929138667903983,0.8843353349382402,0.887779176235199,614400,0.0,0.0
1996-07-15 00:00:00+05:30,0.8860261930234588,0.8860261930234588,0.8803907632827759,0.8803907632827759,307200,0.0,0.0
1996-07-16 00:00:00+05:30,0.8717496439708505,0.8717496439708505,0.8578485357629084,0.8662391901016235,614400,0.0,0.0
1996-07-17 00:00:00+05:30,0.8662391901016235,0.8662391901016235,0.8662391901016235,0.8662391901016235,0,0.0,0.0
1996-07-18 00:00:00+05:30,0.8703714988669782,0.8706850409507751,0.8641102117401533,0.8706850409507751,563200,0.0,0.0
